Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202005,May 2020,4,0,2,Exports,300,Greece,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,22800,,2884,,,0
HS,2020,202001,January 2020,4,0,2,Exports,348,Hungary,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,2220,,452,,,0
HS,2020,202004,April 2020,4,0,2,Exports,276,Germany,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,18679872,,345078,,,0
HS,2020,202004,April 2020,4,0,1,Imports,246,Finland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,133749000,,2715786,,,0
HS,2020,202003,March 2020,4,0,2,Exports,348,Hungary,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,100,,16,,,0
HS,2020,202003,March 2020,4,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,95537630,,1317624,,,0
HS,2020,202007,July 2020,4,0,2,Exports,246,Finland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,15982540,,365310,,,0
HS,2020,202005,May 2020,4,0,1,Imports,276,Germany,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,264019961,,3087403,,,0
HS,2020,202003,March 2020,4,0,1,Imports,352,Iceland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,3040474,,231175,,,0
HS,2020,202006,June 2020,4,0,1,Imports,348,Hungary,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,908872,,47888,,,0
HS,2020,202007,July 2020,4,0,2,Exports,300,Greece,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,42800,,5692,,,0
HS,2020,202005,May 2020,4,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,159870220,,1579597,,,0
HS,2020,202007,July 2020,4,0,1,Imports,348,Hungary,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,1170070,,57718,,,0
HS,2020,202006,June 2020,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,50,,3,,,0
HS,2020,202003,March 2020,4,0,2,Exports,276,Germany,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,19255080,,346640,,,0
HS,2020,202005,May 2020,4,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,,,92881,,,0
HS,2020,202007,July 2020,4,0,1,Imports,372,Ireland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,4089590,,292460,,,0
HS,2020,202007,July 2020,4,0,2,Exports,392,Japan,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,488470000,,5215207,,,0
HS,2020,202003,March 2020,4,0,2,Exports,392,Japan,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,556115000,,6002549,,,0
HS,2020,202002,February 2020,4,0,1,Imports,450,Madagascar,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,106157000,,1532547,,,0
HS,2020,202006,June 2020,4,0,1,Imports,372,Ireland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,3629380,,164027,,,0
HS,2020,202007,July 2020,4,0,2,Exports,442,Luxembourg,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,381740,,438,,,0
HS,2020,202006,June 2020,4,0,1,Imports,392,Japan,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,25326000,,1994299,,,0
HS,2020,202001,January 2020,4,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,,,77002,,,0
HS,2020,202005,May 2020,4,0,2,Exports,442,Luxembourg,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,,,729,,,0
HS,2020,202005,May 2020,4,0,2,Exports,608,Philippines,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,38500000,,265650,,,0
HS,2020,202005,May 2020,4,0,2,Exports,579,Norway,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,31403100,,361487,,,0
HS,2020,202003,March 2020,4,0,1,Imports,600,Paraguay,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,362000,,9629,,,0
HS,2020,202005,May 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,70747,,6179,,,0
HS,2020,202005,May 2020,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,21680,,1908,,,0
HS,2020,202003,March 2020,4,0,2,Exports,642,Romania,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,838020,,22846,,,0
HS,2020,202006,June 2020,4,0,2,Exports,579,Norway,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,20901819,,220950,,,0
HS,2020,202002,February 2020,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,592730,,127307,,,0
HS,2020,202003,March 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,41948,,9727,,,0
HS,2020,202004,April 2020,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,92830,,17118,,,0
HS,2020,202005,May 2020,4,0,1,Imports,528,Netherlands,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,52844287,,1478912,,,0
HS,2020,202004,April 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,58573,,3961,,,0
HS,2020,202003,March 2020,4,0,2,Exports,579,Norway,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,31749230,,354416,,,0
HS,2020,202001,January 2020,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,439426,,122197,,,0
HS,2020,202001,January 2020,4,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,42240,,4462,,,0
HS,2020,202008,August 2020,4,0,1,Imports,579,Norway,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,4668310,,137222,,,0
HS,2020,202002,February 2020,4,0,1,Imports,600,Paraguay,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,10000,,17059,,,0
HS,2020,202003,March 2020,4,0,1,Imports,516,Namibia,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,,,28692,,,0
HS,2020,202005,May 2020,4,0,1,Imports,600,Paraguay,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,189000,,7323,,,0
HS,2020,202003,March 2020,4,0,2,Exports,620,Portugal,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,13740,,1626,,,0
HS,2020,202001,January 2020,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,41880,,9505,,,0
HS,2020,202003,March 2020,4,0,2,Exports,528,Netherlands,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,987969,,145319,,,0
HS,2020,202001,January 2020,4,0,2,Exports,498,Rep. of Moldova,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,20148100,,285095,,,0
HS,2020,202003,March 2020,4,0,2,Exports,498,Rep. of Moldova,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,23343300,,329687,,,0
HS,2020,202001,January 2020,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,2521,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",,,,,,,93590,,6760,,,0
